study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA532622	SRP192396	SAMN11406755	SRS4617815	SRX5676184	SRR8890506	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	2046004	102300200	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721164: RMS145; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721164	GSM3721164_r1	64667912	6f9deeb0dd1829a107015b243f04842c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8890506/SRR8890506.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/006/SRR8890506/SRR8890506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8890506/SRR8890506.fastq.gz							43911665	25c9672168ba84a7d684a05234ed9c62	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/006/SRR8890506	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/006/SRR8890506	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/006/SRR8890506				GSM3721164		RMS145		2019-04-17
PRJNA532622	SRP192396	SAMN11406754	SRS4617816	SRX5676185	SRR8890507	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1746401	87320050	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721165: RMS146; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721165	GSM3721165_r1	57181476	c66d8d5c70c783f69e12044eede7de8e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8890507/SRR8890507.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/007/SRR8890507/SRR8890507.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8890507/SRR8890507.fastq.gz							38724233	7b69699f0df05179b613f5179a6eeae4	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/007/SRR8890507	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/007/SRR8890507	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/007/SRR8890507				GSM3721165		RMS146		2019-04-17
PRJNA532622	SRP192396	SAMN11406753	SRS4617817	SRX5676186	SRR8890508	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1750576	87528800	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721166: RMS147; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721166	GSM3721166_r1	53908690	4a4c07130efdf3aa9a1b49fe243e822e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8890508/SRR8890508.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/008/SRR8890508/SRR8890508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8890508/SRR8890508.fastq.gz							36963602	14390e6eb8afdc942b59346668d0286d	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/008/SRR8890508	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/008/SRR8890508	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/008/SRR8890508				GSM3721166		RMS147		2019-04-17
PRJNA532622	SRP192396	SAMN11406752	SRS4617818	SRX5676187	SRR8890509	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1812292	90614600	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721167: RMS148; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721167	GSM3721167_r1	57683917	9da773e619aa5fa3b9a8f047e30a190b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/009/SRR8890509/SRR8890509.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/009/SRR8890509/SRR8890509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/009/SRR8890509/SRR8890509.fastq.gz							39599671	0c051c87cc07145b924c0cf809f63141	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/009/SRR8890509	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/009/SRR8890509	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/009/SRR8890509				GSM3721167		RMS148		2019-04-17
PRJNA532622	SRP192396	SAMN11406751	SRS4617819	SRX5676188	SRR8890510	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1150591	57529550	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721168: RMS149; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721168	GSM3721168_r1	32658027	39a79d8c95cb17a02363b5c09b056bf3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/000/SRR8890510/SRR8890510.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/000/SRR8890510/SRR8890510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/000/SRR8890510/SRR8890510.fastq.gz							25590368	e9e6cd0b59e80cd5fe81f0e987167fe8	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/000/SRR8890510	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/000/SRR8890510	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/000/SRR8890510				GSM3721168		RMS149		2019-04-17
PRJNA532622	SRP192396	SAMN11406750	SRS4617820	SRX5676189	SRR8890511	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	41341	2067050	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721169: RMS150; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721169	GSM3721169_r1	1311951	7e8c8593aac481a9ba16787cb4717b15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8890511/SRR8890511.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/001/SRR8890511/SRR8890511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8890511/SRR8890511.fastq.gz							992870	e67f7ec97539abf8e619c92545d5bf2f	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/001/SRR8890511	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/001/SRR8890511	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/001/SRR8890511				GSM3721169		RMS150		2019-04-17
PRJNA532622	SRP192396	SAMN11406749	SRS4617821	SRX5676190	SRR8890512	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1236756	61837800	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721170: RMS151; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721170	GSM3721170_r1	41854194	945ce9f2f4b04c8895bceca8fbc98924	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8890512/SRR8890512.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/002/SRR8890512/SRR8890512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8890512/SRR8890512.fastq.gz							28680605	229b5ca2649adbb071e35519c609c2d2	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/002/SRR8890512	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/002/SRR8890512	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/002/SRR8890512				GSM3721170		RMS151		2019-04-17
PRJNA532622	SRP192396	SAMN11406748	SRS4617822	SRX5676191	SRR8890513	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1988292	99414600	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721171: RMS152; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721171	GSM3721171_r1	64243381	30c2eab762c7182fd610d89e9016be89	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8890513/SRR8890513.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/003/SRR8890513/SRR8890513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8890513/SRR8890513.fastq.gz							42843880	9d2653315291aeeb128ad5536b43a697	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/003/SRR8890513	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/003/SRR8890513	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/003/SRR8890513				GSM3721171		RMS152		2019-04-17
PRJNA532622	SRP192396	SAMN11406747	SRS4617823	SRX5676192	SRR8890514	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	1890307	94515350	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721172: RMS153; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721172	GSM3721172_r1	59192459	595bc947083bc5a065a7561e92a28edf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8890514/SRR8890514.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/004/SRR8890514/SRR8890514.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8890514/SRR8890514.fastq.gz							40510095	c7659f2164e3801e2ec6287cd013aa24	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/004/SRR8890514	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/004/SRR8890514	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/004/SRR8890514				GSM3721172		RMS153		2019-04-17
PRJNA532622	SRP192396	SAMN11406742	SRS4617824	SRX5676193	SRR8890515	SRA873539	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	2110428	105521400	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721173: RMS154; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [single-cell RNA-seq]	GSE129740	GSM3721173	GSM3721173_r1	65073276	77cdec8a618a44f6390c9858d29f07b0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8890515/SRR8890515.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/005/SRR8890515/SRR8890515.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8890515/SRR8890515.fastq.gz							44874115	5982dfe9f9c1b6a6d32d0ac18d3b33e3	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/005/SRR8890515	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/005/SRR8890515	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/005/SRR8890515				GSM3721173		RMS154		2019-04-17
