study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA532608	SRP192395	SAMN11406626	SRS4617788	SRX5676157	SRR8890488	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10189737	1018973700	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721135: RMN046; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721135	GSM3721135_r1	368455886;374338795	f7d45212e566fa18b0ba0ba88dbb1f80;19eecf4d338e01d7228a0d46c893737e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8890488/SRR8890488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8890488/SRR8890488_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/008/SRR8890488/SRR8890488_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/008/SRR8890488/SRR8890488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8890488/SRR8890488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8890488/SRR8890488_2.fastq.gz							446060228	791076e7b8b06e0c8988f6f1f64e4b95	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/008/SRR8890488	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/008/SRR8890488	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/008/SRR8890488				GSM3721135		RMN046		2019-04-17
PRJNA532608	SRP192395	SAMN11406625	SRS4617789	SRX5676158	SRR8890489	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	8488161	848816100	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721136: RMN047; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721136	GSM3721136_r1	305975818;311529644	712ea7ff97959afbdf2dddd808541b26;1c2657755bc4f0d8df55bb4c7cfb1c49	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/009/SRR8890489/SRR8890489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/009/SRR8890489/SRR8890489_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/009/SRR8890489/SRR8890489_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/009/SRR8890489/SRR8890489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/009/SRR8890489/SRR8890489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/009/SRR8890489/SRR8890489_2.fastq.gz							370801042	90a0d3264863c5903a4983d046f70b17	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/009/SRR8890489	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/009/SRR8890489	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/009/SRR8890489				GSM3721136		RMN047		2019-04-17
PRJNA532608	SRP192395	SAMN11406624	SRS4617790	SRX5676159	SRR8890490	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10698853	1069885300	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721137: RMN048; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721137	GSM3721137_r1	386040969;396776340	51e2fc542beddbcac8a533f41be6dc49;8822de33bfede637c4df43bf3520f56d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/000/SRR8890490/SRR8890490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/000/SRR8890490/SRR8890490_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/000/SRR8890490/SRR8890490_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/000/SRR8890490/SRR8890490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/000/SRR8890490/SRR8890490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/000/SRR8890490/SRR8890490_2.fastq.gz							470948623	74a4fbcfa2ff983f227e876c6ac883bc	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/000/SRR8890490	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/000/SRR8890490	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/000/SRR8890490				GSM3721137		RMN048		2019-04-17
PRJNA532608	SRP192395	SAMN11406623	SRS4617791	SRX5676160	SRR8890491	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	12076388	1207638800	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721138: RMN049; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721138	GSM3721138_r1	435251176;445602224	b3dfbdb87eb67b47539718854ba41abc;83f4055b3a524edaedc4601350233f43	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8890491/SRR8890491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8890491/SRR8890491_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/001/SRR8890491/SRR8890491_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/001/SRR8890491/SRR8890491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8890491/SRR8890491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8890491/SRR8890491_2.fastq.gz							529002494	bcd9980399ba7c58f7bd18f095d2d96e	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/001/SRR8890491	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/001/SRR8890491	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/001/SRR8890491				GSM3721138		RMN049		2019-04-17
PRJNA532608	SRP192395	SAMN11406622	SRS4617792	SRX5676161	SRR8890492	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10089662	1008966200	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721139: RMN050; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721139	GSM3721139_r1	363794872;371504526	d036efb699a7b582283ae9085b01ce89;3e1bcd953a0485ab6150cca5bb626525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8890492/SRR8890492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8890492/SRR8890492_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/002/SRR8890492/SRR8890492_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/002/SRR8890492/SRR8890492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8890492/SRR8890492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8890492/SRR8890492_2.fastq.gz							441703549	d018e732c0ec9625dfd6b079e3513434	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/002/SRR8890492	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/002/SRR8890492	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/002/SRR8890492				GSM3721139		RMN050		2019-04-17
PRJNA532608	SRP192395	SAMN11406621	SRS4617793	SRX5676162	SRR8890493	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11509933	1150993300	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721140: RMN051; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721140	GSM3721140_r1	415648288;425765998	f463760fb6f1e1eb3aa12128429b843d;64c5bec2bc1f086bee55308c8d73a149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8890493/SRR8890493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8890493/SRR8890493_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/003/SRR8890493/SRR8890493_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/003/SRR8890493/SRR8890493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8890493/SRR8890493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8890493/SRR8890493_2.fastq.gz							505539001	01da8aaa07a762b140210a4126eb8b87	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/003/SRR8890493	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/003/SRR8890493	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/003/SRR8890493				GSM3721140		RMN051		2019-04-17
PRJNA532608	SRP192395	SAMN11406620	SRS4617794	SRX5676163	SRR8890494	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10664024	1066402400	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721141: RMN052; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721141	GSM3721141_r1	385313849;393473165	702fe95f197434bfa29e3f88c4f0a6e9;68987fde6b84316f5905d641eb5afd8f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8890494/SRR8890494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8890494/SRR8890494_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/004/SRR8890494/SRR8890494_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/004/SRR8890494/SRR8890494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8890494/SRR8890494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8890494/SRR8890494_2.fastq.gz							467459772	9c387c600acf2447ca276e4490b76e7d	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/004/SRR8890494	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/004/SRR8890494	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/004/SRR8890494				GSM3721141		RMN052		2019-04-17
PRJNA532608	SRP192395	SAMN11406619	SRS4617795	SRX5676164	SRR8890495	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	9249245	924924500	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721142: RMN053; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721142	GSM3721142_r1	334927688;342748603	1c1059ceee02f14b620bc04dc3cca24a;d227dfd5251a8086d36bda266bc2233f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8890495/SRR8890495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8890495/SRR8890495_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/005/SRR8890495/SRR8890495_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/005/SRR8890495/SRR8890495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8890495/SRR8890495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8890495/SRR8890495_2.fastq.gz							407022869	87cbd2a10bbfd2d84fd73e6463391427	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/005/SRR8890495	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/005/SRR8890495	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/005/SRR8890495				GSM3721142		RMN053		2019-04-17
PRJNA532608	SRP192395	SAMN11406618	SRS4617796	SRX5676165	SRR8890496	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	6046110	604611000	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721143: RMN054; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721143	GSM3721143_r1	219107740;222643098	e28e52feb14db3a0fdd66e41fa29eb1b;130514179d06d3ff916495c6b4761c56	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8890496/SRR8890496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8890496/SRR8890496_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/006/SRR8890496/SRR8890496_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/006/SRR8890496/SRR8890496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8890496/SRR8890496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8890496/SRR8890496_2.fastq.gz							264760752	2e7d84c624533de3c1df750ab9039fd1	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/006/SRR8890496	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/006/SRR8890496	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/006/SRR8890496				GSM3721143		RMN054		2019-04-17
PRJNA532608	SRP192395	SAMN11406617	SRS4617797	SRX5676166	SRR8890497	SRA873537	10090	Mus musculus	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	7882048	788204800	GEO	2019-04-17	2019-04-17	Illumina HiSeq 2000 sequencing; GSM3721144: RMN055; Mus musculus; RNA-Seq	A subset of type I conventional dendritic cells control cutaneous bacterial infections through VEGFa-mediated recruitment of neutrophils [bulk RNA-seq]	GSE129738	GSM3721144	GSM3721144_r1	285325504;289786727	e9c2239424ddcc14c7794f2a4c368632;150a8c2cbb41149035a10c934e2882d8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8890497/SRR8890497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8890497/SRR8890497_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/007/SRR8890497/SRR8890497_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR889/007/SRR8890497/SRR8890497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8890497/SRR8890497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8890497/SRR8890497_2.fastq.gz							344900375	c3d0a66bc24dccab76ef34e5c1fbf5b7	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/007/SRR8890497	fasp.sra.ebi.ac.uk:/vol1/srr/SRR889/007/SRR8890497	ftp.sra.ebi.ac.uk/vol1/srr/SRR889/007/SRR8890497				GSM3721144		RMN055		2019-04-17
