study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB49389	ERP133893	SAMEA11646046	ERS9292755	ERX7289388	ERR7720424	ERA7890410	256318	metagenome	ILLUMINA	Illumina MiSeq	13917.control.negativecontrolkit1.plateA.wellH12		SINGLE	AMPLICON	METAGENOMIC	PCR	90145	23928593	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.control.negativecontrolkit1.plateA.wellH12	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.control.negativecontrolkit1.plateA.wellH12	qiita_ppdid_122573:13917.control.negativecontrolkit1.plateA.wellH12	10080958	c32b811510f22d3d77330837946bc9ea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/004/ERR7720424/ERR7720424.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/004/ERR7720424/ERR7720424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/004/ERR7720424/ERR7720424.fastq.gz	9263749	d20729db4d121dc24cfe7b462491cfa5	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720424/13917.control.negativecontrolkit1.plateA.wellH12.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720424/13917.control.negativecontrolkit1.plateA.wellH12.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720424/13917.control.negativecontrolkit1.plateA.wellH12.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.control.negativecontrolkit1.plateA.wellH12		13917.control.negativecontrolkit1.plateA.wellH12		2021-12-14
PRJEB49389	ERP133893	SAMEA11646047	ERS9292756	ERX7289389	ERR7720425	ERA7890410	256318	metagenome	ILLUMINA	Illumina MiSeq	13917.control.negativecontrolkit2.plateA.wellE06		SINGLE	AMPLICON	METAGENOMIC	PCR	61471	16395570	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.control.negativecontrolkit2.plateA.wellE06	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.control.negativecontrolkit2.plateA.wellE06	qiita_ppdid_122573:13917.control.negativecontrolkit2.plateA.wellE06	7674805	3dbcf33d45c9c5e33bbae97e44027b29	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/005/ERR7720425/ERR7720425.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/005/ERR7720425/ERR7720425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/005/ERR7720425/ERR7720425.fastq.gz	7142495	9a06f0f5d02ffda5c04410bbfc4c203e	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720425/13917.control.negativecontrolkit2.plateA.wellE06.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720425/13917.control.negativecontrolkit2.plateA.wellE06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720425/13917.control.negativecontrolkit2.plateA.wellE06.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.control.negativecontrolkit2.plateA.wellE06		13917.control.negativecontrolkit2.plateA.wellE06		2021-12-14
PRJEB49389	ERP133893	SAMEA11646048	ERS9292757	ERX7289390	ERR7720426	ERA7890410	256318	metagenome	ILLUMINA	Illumina MiSeq	13917.control.negativecontrolkit3.plateB.wellB03		SINGLE	AMPLICON	METAGENOMIC	PCR	10063	2781651	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.control.negativecontrolkit3.plateB.wellB03	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.control.negativecontrolkit3.plateB.wellB03	qiita_ppdid_122573:13917.control.negativecontrolkit3.plateB.wellB03	1872645	db622a2dfadca5a49ffe95d2060cf0d3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/006/ERR7720426/ERR7720426.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/006/ERR7720426/ERR7720426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/006/ERR7720426/ERR7720426.fastq.gz	1806709	02bd6afdeb8b5e6fca688f90daad571a	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720426/13917.control.negativecontrolkit3.plateB.wellB03.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720426/13917.control.negativecontrolkit3.plateB.wellB03.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720426/13917.control.negativecontrolkit3.plateB.wellB03.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.control.negativecontrolkit3.plateB.wellB03		13917.control.negativecontrolkit3.plateB.wellB03		2021-12-14
PRJEB49389	ERP133893	SAMEA11646049	ERS9292758	ERX7289391	ERR7720427	ERA7890410	256318	metagenome	ILLUMINA	Illumina MiSeq	13917.control.negativecontrolkit4.plateA.wellA01		SINGLE	AMPLICON	METAGENOMIC	PCR	57899	15663704	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.control.negativecontrolkit4.plateA.wellA01	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.control.negativecontrolkit4.plateA.wellA01	qiita_ppdid_122573:13917.control.negativecontrolkit4.plateA.wellA01	8758001	ab5f56e46d1165c3d3d4b83069321f4c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/007/ERR7720427/ERR7720427.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/007/ERR7720427/ERR7720427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/007/ERR7720427/ERR7720427.fastq.gz	8304628	43dbdb9905b43444cb5e8639831da82b	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720427/13917.control.negativecontrolkit4.plateA.wellA01.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720427/13917.control.negativecontrolkit4.plateA.wellA01.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720427/13917.control.negativecontrolkit4.plateA.wellA01.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.control.negativecontrolkit4.plateA.wellA01		13917.control.negativecontrolkit4.plateA.wellA01		2021-12-14
PRJEB49389	ERP133893	SAMEA11646050	ERS9292759	ERX7289392	ERR7720428	ERA7890410	256318	metagenome	ILLUMINA	Illumina MiSeq	13917.control.negativecontrolkit470EtOH.plateA.wellB02		SINGLE	AMPLICON	METAGENOMIC	PCR	75711	20121660	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.control.negativecontrolkit470EtOH.plateA.wellB02	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.control.negativecontrolkit470EtOH.plateA.wellB02	qiita_ppdid_122573:13917.control.negativecontrolkit470EtOH.plateA.wellB02	9256462	3690a6aa685b27d5e257c22565b39817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/008/ERR7720428/ERR7720428.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/008/ERR7720428/ERR7720428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/008/ERR7720428/ERR7720428.fastq.gz	8572401	292618cb8122514b0f5972be33786e04	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720428/13917.control.negativecontrolkit470EtOH.plateA.wellB02.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720428/13917.control.negativecontrolkit470EtOH.plateA.wellB02.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720428/13917.control.negativecontrolkit470EtOH.plateA.wellB02.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.control.negativecontrolkit470EtOH.plateA.wellB02		13917.control.negativecontrolkit470EtOH.plateA.wellB02		2021-12-14
PRJEB49389	ERP133893	SAMEA11646051	ERS9292760	ERX7289393	ERR7720429	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.foot.1.plateB.wellC09		SINGLE	AMPLICON	METAGENOMIC	PCR	51168	13754705	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.foot.1.plateB.wellC09	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.foot.1.plateB.wellC09	qiita_ppdid_122573:13917.foot.1.plateB.wellC09	7071224	6b1cb31b0258846b021e0e88c1d69f97	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/009/ERR7720429/ERR7720429.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/009/ERR7720429/ERR7720429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/009/ERR7720429/ERR7720429.fastq.gz	6654420	ad22dafa0e0c071f41d1adf76714e700	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720429/13917.foot.1.plateB.wellC09.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720429/13917.foot.1.plateB.wellC09.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720429/13917.foot.1.plateB.wellC09.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.foot.1.plateB.wellC09		13917.foot.1.plateB.wellC09		2021-12-14
PRJEB49389	ERP133893	SAMEA11646052	ERS9292761	ERX7289394	ERR7720430	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.foot.10.plateB.wellF02		SINGLE	AMPLICON	METAGENOMIC	PCR	99722	26495508	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.foot.10.plateB.wellF02	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.foot.10.plateB.wellF02	qiita_ppdid_122573:13917.foot.10.plateB.wellF02	9926090	0075cb32a4c698aec938649e8086dd2e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/000/ERR7720430/ERR7720430.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/000/ERR7720430/ERR7720430.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/000/ERR7720430/ERR7720430.fastq.gz	9075864	3bb10121eb7cbc1b73afe229061599d9	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720430/13917.foot.10.plateB.wellF02.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720430/13917.foot.10.plateB.wellF02.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720430/13917.foot.10.plateB.wellF02.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.foot.10.plateB.wellF02		13917.foot.10.plateB.wellF02		2021-12-14
PRJEB49389	ERP133893	SAMEA11646053	ERS9292762	ERX7289395	ERR7720431	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.foot.11.plateB.wellF05		SINGLE	AMPLICON	METAGENOMIC	PCR	92954	24674696	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.foot.11.plateB.wellF05	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.foot.11.plateB.wellF05	qiita_ppdid_122573:13917.foot.11.plateB.wellF05	8938464	321c860d02882c6562032bca86681137	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/001/ERR7720431/ERR7720431.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/001/ERR7720431/ERR7720431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/001/ERR7720431/ERR7720431.fastq.gz	8116038	d07598d6404107e098d3cedcae19b697	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720431/13917.foot.11.plateB.wellF05.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720431/13917.foot.11.plateB.wellF05.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720431/13917.foot.11.plateB.wellF05.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.foot.11.plateB.wellF05		13917.foot.11.plateB.wellF05		2021-12-14
PRJEB49389	ERP133893	SAMEA11646054	ERS9292763	ERX7289396	ERR7720432	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.foot.12.plateA.wellB10		SINGLE	AMPLICON	METAGENOMIC	PCR	96851	25877233	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.foot.12.plateA.wellB10	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.foot.12.plateA.wellB10	qiita_ppdid_122573:13917.foot.12.plateA.wellB10	13256002	d6ed7ce772202d9c72f1c32c3704d305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/002/ERR7720432/ERR7720432.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/002/ERR7720432/ERR7720432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/002/ERR7720432/ERR7720432.fastq.gz	12353490	eceea019988f93c703a1332b683574fd	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720432/13917.foot.12.plateA.wellB10.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720432/13917.foot.12.plateA.wellB10.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720432/13917.foot.12.plateA.wellB10.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.foot.12.plateA.wellB10		13917.foot.12.plateA.wellB10		2021-12-14
PRJEB49389	ERP133893	SAMEA11646055	ERS9292764	ERX7289397	ERR7720433	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.foot.13.plateB.wellD07		SINGLE	AMPLICON	METAGENOMIC	PCR	57247	15437466	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.foot.13.plateB.wellD07	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.foot.13.plateB.wellD07	qiita_ppdid_122573:13917.foot.13.plateB.wellD07	8313161	3c0679127a637de723ad06df528c0687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/003/ERR7720433/ERR7720433.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/003/ERR7720433/ERR7720433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/003/ERR7720433/ERR7720433.fastq.gz	7851982	7edc3d59a7e0664371f0ec12d9761c3a	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720433/13917.foot.13.plateB.wellD07.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720433/13917.foot.13.plateB.wellD07.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720433/13917.foot.13.plateB.wellD07.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.foot.13.plateB.wellD07		13917.foot.13.plateB.wellD07		2021-12-14
