study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB27442	ERP109520	SAMEA4759601	ERS2579692	ERX2679810	ERR2664001	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	27953	12114750	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-1	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-1	3350932	4df99049b99a071799e4c93c5baef840	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/001/ERR2664001/ERR2664001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/001/ERR2664001/ERR2664001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/001/ERR2664001/ERR2664001.fastq.gz	3262776	4bd46b098c20a82cacacd76be4d4b5b9	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664001/16S_HC1_V_0.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664001/16S_HC1_V_0.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664001/16S_HC1_V_0.fastq.gz	FASTQ	5249991	9cb1dc0276b94538add12cebdf6850b7	ftp.sra.ebi.ac.uk/vol1/err/ERR266/001/ERR2664001	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/001/ERR2664001	ftp.sra.ebi.ac.uk/vol1/err/ERR266/001/ERR2664001				16S_HC1_V_0		16S_HC1_V_0		2018-06-25
PRJEB27442	ERP109520	SAMEA4759602	ERS2579693	ERX2679811	ERR2664002	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	28827	12545982	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-2	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-2	3950586	6aff45124f6c851d634a172662617d71	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/002/ERR2664002/ERR2664002.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/002/ERR2664002/ERR2664002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/002/ERR2664002/ERR2664002.fastq.gz	3859446	863024da7803907be5abc8cb0d558bd6	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664002/16S_HC1_V_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664002/16S_HC1_V_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664002/16S_HC1_V_2.fastq.gz	FASTQ	5683582	9f71fb2b130d71ce1259502273116331	ftp.sra.ebi.ac.uk/vol1/err/ERR266/002/ERR2664002	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/002/ERR2664002	ftp.sra.ebi.ac.uk/vol1/err/ERR266/002/ERR2664002				16S_HC1_V_2		16S_HC1_V_2		2018-06-25
PRJEB27442	ERP109520	SAMEA4759603	ERS2579694	ERX2679812	ERR2664003	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	31476	14046683	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-3	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-3	4559955	7d9d434660a3fc25f8b56f3feec73400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/003/ERR2664003/ERR2664003.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/003/ERR2664003/ERR2664003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/003/ERR2664003/ERR2664003.fastq.gz	4459148	4c5bf7ee9141bcc55618fd29dad1a04d	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664003/16S_HC1_V_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664003/16S_HC1_V_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664003/16S_HC1_V_4.fastq.gz	FASTQ	6426357	4c66ab54d520a3dd3fa8499ad32e33fd	ftp.sra.ebi.ac.uk/vol1/err/ERR266/003/ERR2664003	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/003/ERR2664003	ftp.sra.ebi.ac.uk/vol1/err/ERR266/003/ERR2664003				16S_HC1_V_4		16S_HC1_V_4		2018-06-25
PRJEB27442	ERP109520	SAMEA4759604	ERS2579695	ERX2679813	ERR2664004	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	35368	15711607	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-4	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-4	5638037	f8c5c904cbe3d36705d79c466ba8c9b5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/004/ERR2664004/ERR2664004.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/004/ERR2664004/ERR2664004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/004/ERR2664004/ERR2664004.fastq.gz	5523335	e70f398fabe4ec08b5efc35ef31e1e84	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664004/16S_HC1_V_7.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664004/16S_HC1_V_7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664004/16S_HC1_V_7.fastq.gz	FASTQ	7205206	d2f6af532d32b0e9440a7b796a5d4134	ftp.sra.ebi.ac.uk/vol1/err/ERR266/004/ERR2664004	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/004/ERR2664004	ftp.sra.ebi.ac.uk/vol1/err/ERR266/004/ERR2664004				16S_HC1_V_7		16S_HC1_V_7		2018-06-25
PRJEB27442	ERP109520	SAMEA4759605	ERS2579696	ERX2679814	ERR2664005	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	27943	12148888	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-5	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-5	3448033	8eaceb6b83f57a892ec7a33f24b66922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/005/ERR2664005/ERR2664005.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/005/ERR2664005/ERR2664005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/005/ERR2664005/ERR2664005.fastq.gz	3359532	a0ee04b7b880dbac6bfd6d3c43607350	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664005/16S_HC1_T_0.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664005/16S_HC1_T_0.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664005/16S_HC1_T_0.fastq.gz	FASTQ	5333138	ecbf4d7b26499947d891b9f5e95952b0	ftp.sra.ebi.ac.uk/vol1/err/ERR266/005/ERR2664005	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/005/ERR2664005	ftp.sra.ebi.ac.uk/vol1/err/ERR266/005/ERR2664005				16S_HC1_T_0		16S_HC1_T_0		2018-06-25
PRJEB27442	ERP109520	SAMEA4759606	ERS2579697	ERX2679815	ERR2664006	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	30835	13592326	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-6	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-6	3742427	edf42f265685262aa507138147c909e5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/006/ERR2664006/ERR2664006.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/006/ERR2664006/ERR2664006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/006/ERR2664006/ERR2664006.fastq.gz	3648489	7e9025936b973933fa759fa6d59c49ed	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664006/16S_HC1_T_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664006/16S_HC1_T_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664006/16S_HC1_T_2.fastq.gz	FASTQ	5967091	ee26904f8cb441604eb6da773daea3ff	ftp.sra.ebi.ac.uk/vol1/err/ERR266/006/ERR2664006	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/006/ERR2664006	ftp.sra.ebi.ac.uk/vol1/err/ERR266/006/ERR2664006				16S_HC1_T_2		16S_HC1_T_2		2018-06-25
PRJEB27442	ERP109520	SAMEA4759607	ERS2579698	ERX2679816	ERR2664007	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	36222	16204725	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-7	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-7	5187827	2e59a6af04f126666741b5d676d6e37b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/007/ERR2664007/ERR2664007.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/007/ERR2664007/ERR2664007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/007/ERR2664007/ERR2664007.fastq.gz	5071125	a8663b87007599e38f2bea726e57cafb	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664007/16S_HC1_T_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664007/16S_HC1_T_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664007/16S_HC1_T_4.fastq.gz	FASTQ	7351064	61b42f4d912841b6fbdb90d376592279	ftp.sra.ebi.ac.uk/vol1/err/ERR266/007/ERR2664007	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/007/ERR2664007	ftp.sra.ebi.ac.uk/vol1/err/ERR266/007/ERR2664007				16S_HC1_T_4		16S_HC1_T_4		2018-06-25
PRJEB27442	ERP109520	SAMEA4759608	ERS2579699	ERX2679817	ERR2664008	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	29129	12922990	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-8	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-8	4492423	d8e31bb2ecab4f68aac53682de58bf66	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/008/ERR2664008/ERR2664008.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/008/ERR2664008/ERR2664008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/008/ERR2664008/ERR2664008.fastq.gz	4395408	1f0f4a2f9a65676af9de565437996349	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664008/16S_HC1_T_7.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664008/16S_HC1_T_7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664008/16S_HC1_T_7.fastq.gz	FASTQ	5869404	a5dc14533d00dd4ae215f0e01ffb08e9	ftp.sra.ebi.ac.uk/vol1/err/ERR266/008/ERR2664008	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/008/ERR2664008	ftp.sra.ebi.ac.uk/vol1/err/ERR266/008/ERR2664008				16S_HC1_T_7		16S_HC1_T_7		2018-06-25
PRJEB27442	ERP109520	SAMEA4759609	ERS2579700	ERX2679818	ERR2664009	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	38424	17069072	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-9	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-9	5174024	7e0a889c69aface81f4807ed38f7e2d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/009/ERR2664009/ERR2664009.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/009/ERR2664009/ERR2664009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/009/ERR2664009/ERR2664009.fastq.gz	5050509	2e58199069711a359bf3a36870b5e621	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664009/16S_HC2_V_0.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664009/16S_HC2_V_0.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664009/16S_HC2_V_0.fastq.gz	FASTQ	7609639	9216305f68234af94fbf9829033e443f	ftp.sra.ebi.ac.uk/vol1/err/ERR266/009/ERR2664009	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/009/ERR2664009	ftp.sra.ebi.ac.uk/vol1/err/ERR266/009/ERR2664009				16S_HC2_V_0		16S_HC2_V_0		2018-06-25
PRJEB27442	ERP109520	SAMEA4759610	ERS2579701	ERX2679819	ERR2664010	ERA1526477	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	56683	21592100	Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)	2018-06-25	2018-11-16	Illumina MiSeq sequencing	The human cutaneous microbiota composition during therapeutical treatment of atopic dermatitis with coal tar	ena-STUDY-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-10:27:07:734-1076	ena-EXPERIMENT-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-10	ena-RUN-Centre for Molecular and Biomolecular Informatics (Radboudumc Nijmegen)-25-06-2018-15:20:35:785-10	1232572	14919717be497c96b002a45262d4cebe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/000/ERR2664010/ERR2664010.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR266/000/ERR2664010/ERR2664010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR266/000/ERR2664010/ERR2664010.fastq.gz	1065781	7d9088ae7e4658c7f2054e64424d87b1	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664010/SLST_HC2_V_0.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR266/ERR2664010/SLST_HC2_V_0.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR266/ERR2664010/SLST_HC2_V_0.fastq.gz	FASTQ	4433984	f3946a7a30fd39532bb341f169f05bb0	ftp.sra.ebi.ac.uk/vol1/err/ERR266/000/ERR2664010	fasp.sra.ebi.ac.uk:/vol1/err/ERR266/000/ERR2664010	ftp.sra.ebi.ac.uk/vol1/err/ERR266/000/ERR2664010				SLST_HC2_V_0		SLST_HC2_V_0		2018-06-25
