study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA541925	SRP197097	SAMN11604909	SRS4736561	SRX5807090	SRR9029807	SRA884332	730	[Haemophilus] ducreyi	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	401484452	60577880791	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755962: Biopsy 462; [Haemophilus] ducreyi; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755962	GSM3755962_r1	15503873884;16977590062	dc87db77b6450039b12725a77e752761;6f419ab7706bee42ae8a3f7ab2b4a96b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/007/SRR9029807/SRR9029807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/007/SRR9029807/SRR9029807_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/007/SRR9029807/SRR9029807_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/007/SRR9029807/SRR9029807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/007/SRR9029807/SRR9029807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/007/SRR9029807/SRR9029807_2.fastq.gz							22700758622	40abc63e611a087d6c403bceb31d1658	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/007/SRR9029807	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/007/SRR9029807	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/007/SRR9029807				GSM3755962		Biopsy 462		2019-05-31
PRJNA541925	SRP197097	SAMN11604908	SRS4736562	SRX5807091	SRR9029808	SRA884332	730	[Haemophilus] ducreyi	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	380992052	57512510012	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755964: Biopsy 465; [Haemophilus] ducreyi; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755964	GSM3755964_r1	14523328448;16025144598	d77c20e4848577b2a68a1f71865e6e90;0d6f2090ae853c59f3eb405faf9f4664	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/008/SRR9029808/SRR9029808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/008/SRR9029808/SRR9029808_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/008/SRR9029808/SRR9029808_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/008/SRR9029808/SRR9029808_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/008/SRR9029808/SRR9029808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/008/SRR9029808/SRR9029808_2.fastq.gz							21329088854	9e720086bb53a23dee02d31981132b2f	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/008/SRR9029808	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/008/SRR9029808	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/008/SRR9029808				GSM3755964		Biopsy 465		2019-05-31
PRJNA541925	SRP197097	SAMN11604907	SRS4736563	SRX5807092	SRR9029809	SRA884332	730	[Haemophilus] ducreyi	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	414214970	62469111645	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755965: Biopsy 466; [Haemophilus] ducreyi; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755965	GSM3755965_r1	15704936665;17229954342	f5015114bb495e770156cd425d751386;7b14cd283e56dbbadc07d5f8cf7e484f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/009/SRR9029809/SRR9029809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/009/SRR9029809/SRR9029809_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/009/SRR9029809/SRR9029809_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/009/SRR9029809/SRR9029809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/009/SRR9029809/SRR9029809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/009/SRR9029809/SRR9029809_2.fastq.gz							23044174024	38acae68a16d2c5271e81cd7b3397607	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/009/SRR9029809	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/009/SRR9029809	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/009/SRR9029809				GSM3755965		Biopsy 466		2019-05-31
PRJNA541925	SRP197097	SAMN11604906	SRS4736564	SRX5807093	SRR9029810	SRA884332	730	[Haemophilus] ducreyi	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	385113594	58126362569	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755967: Biopsy 467; [Haemophilus] ducreyi; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755967	GSM3755967_r1	14623359983;15535336857	8df57e51ebc282c1bf5d9d5069c5be9d;b1f25b0034420f037fe3079be27e845d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/000/SRR9029810/SRR9029810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/000/SRR9029810/SRR9029810_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/000/SRR9029810/SRR9029810_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/000/SRR9029810/SRR9029810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/000/SRR9029810/SRR9029810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/000/SRR9029810/SRR9029810_2.fastq.gz							21121657506	ddaee69da19468bcc48c8bb9d540c85e	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/000/SRR9029810	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/000/SRR9029810	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/000/SRR9029810				GSM3755967		Biopsy 467		2019-05-31
PRJNA541925	SRP197097	SAMN11604905	SRS4736565	SRX5807094	SRR9029811	SRA884332	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	63251421	9537832705	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755969: Wound 462; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755969	GSM3755969_r1	2406247492;2617861093	491c209fcd375b88370d83f1de6663a0;000796dd31f2061034969575dd9fda6a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/001/SRR9029811/SRR9029811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/001/SRR9029811/SRR9029811_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/001/SRR9029811/SRR9029811_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/001/SRR9029811/SRR9029811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/001/SRR9029811/SRR9029811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/001/SRR9029811/SRR9029811_2.fastq.gz							3530005876	06f5afba78b5dcde9f006640bed2e309	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/001/SRR9029811	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/001/SRR9029811	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/001/SRR9029811				GSM3755969		Wound 462		2019-05-31
PRJNA541925	SRP197097	SAMN11604904	SRS4736566	SRX5807095	SRR9029812	SRA884332	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	83967485	12679044548	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755970: Wound 465; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755970	GSM3755970_r1	3208615037;3475438626	928f1bea2c278a339f61b6d03df20cb7;b7862e1d1b726e52bda9720163e2b420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/002/SRR9029812/SRR9029812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/002/SRR9029812/SRR9029812_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/002/SRR9029812/SRR9029812_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/002/SRR9029812/SRR9029812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/002/SRR9029812/SRR9029812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/002/SRR9029812/SRR9029812_2.fastq.gz							4688322054	357426d9372a415da1bb3cda2e4919e8	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/002/SRR9029812	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/002/SRR9029812	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/002/SRR9029812				GSM3755970		Wound 465		2019-05-31
PRJNA541925	SRP197097	SAMN11604903	SRS4736567	SRX5807096	SRR9029813	SRA884332	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	61460062	9269320294	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755972: Wound 466; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755972	GSM3755972_r1	2344267491;2567155557	ea906c4cd1ad13e93752057eceb73e66;2d84485b202945295bcd2c4a3e0b2873	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/003/SRR9029813/SRR9029813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/003/SRR9029813/SRR9029813_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/003/SRR9029813/SRR9029813_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/003/SRR9029813/SRR9029813_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/003/SRR9029813/SRR9029813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/003/SRR9029813/SRR9029813_2.fastq.gz							3458175143	5c8d78de9c460e73a176b14ba295a27e	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/003/SRR9029813	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/003/SRR9029813	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/003/SRR9029813				GSM3755972		Wound 466		2019-05-31
PRJNA541925	SRP197097	SAMN11604902	SRS4736568	SRX5807097	SRR9029814	SRA884332	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	64032889	9664894916	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755974: Wound 467; Homo sapiens; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755974	GSM3755974_r1	2448647038;2650667616	d1433f0ee28c2298057048440134fd18;d596b084665f1f669eda2f7e25587de4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/004/SRR9029814/SRR9029814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/004/SRR9029814/SRR9029814_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/004/SRR9029814/SRR9029814_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/004/SRR9029814/SRR9029814_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/004/SRR9029814/SRR9029814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/004/SRR9029814/SRR9029814_2.fastq.gz							3580662781	3e5982b08b4b3badcb432a18edbb0ab2	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/004/SRR9029814	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/004/SRR9029814	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/004/SRR9029814				GSM3755974		Wound 467		2019-05-31
PRJNA541925	SRP197097	SAMN11604901	SRS4736569	SRX5807098	SRR9029815	SRA884332	730	[Haemophilus] ducreyi	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	34996538	5283503840	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755976: Inoculum 462; [Haemophilus] ducreyi; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755976	GSM3755976_r1	1238332026;1358655028	a03822b53d4071ceda09a7e891f2eab8;94aa418b66168aa8d9dc168f9a86652c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/005/SRR9029815/SRR9029815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/005/SRR9029815/SRR9029815_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/005/SRR9029815/SRR9029815_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/005/SRR9029815/SRR9029815_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/005/SRR9029815/SRR9029815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/005/SRR9029815/SRR9029815_2.fastq.gz							1896703693	e072ca8830195892629b4b89cfb3c9c8	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/005/SRR9029815	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/005/SRR9029815	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/005/SRR9029815				GSM3755976		Inoculum 462		2019-05-31
PRJNA541925	SRP197097	SAMN11604900	SRS4736570	SRX5807099	SRR9029816	SRA884332	730	[Haemophilus] ducreyi	ILLUMINA	Illumina HiSeq 4000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	23007488	3473256890	GEO	2019-05-31	2019-05-31	Illumina HiSeq 4000 sequencing; GSM3755977: Inoculum 465; [Haemophilus] ducreyi; RNA-Seq	Determination of an Interaction Network between an Extracellular Bacterial Pathogen and the Human Host	GSE130901	GSM3755977	GSM3755977_r1	814408781;877104210	05ee122b33a9f9693123a9ce688e979c;ef5c7e1df0080043c75a2e14d724c5f1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/006/SRR9029816/SRR9029816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/006/SRR9029816/SRR9029816_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/006/SRR9029816/SRR9029816_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR902/006/SRR9029816/SRR9029816_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/006/SRR9029816/SRR9029816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/006/SRR9029816/SRR9029816_2.fastq.gz							1242395915	18f136d5b88c71e5a2e598e155a9a3bb	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/006/SRR9029816	fasp.sra.ebi.ac.uk:/vol1/srr/SRR902/006/SRR9029816	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/006/SRR9029816				GSM3755977		Inoculum 465		2019-05-31
