study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB47175	ERP131433	SAMEA9552433	ERS7275188	ERX6192001	ERR6565954	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	50944	12766484	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-1	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-1	2999962;2981250	39efc602450cf48bc1a2e84a2cb41d1c;4a63af7c27444b51de0d449724206dcf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/004/ERR6565954/ERR6565954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/004/ERR6565954/ERR6565954_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/004/ERR6565954/ERR6565954_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/004/ERR6565954/ERR6565954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/004/ERR6565954/ERR6565954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/004/ERR6565954/ERR6565954_2.fastq.gz	2919264;4297800	3479c48496805769d505d19c7fceb866;dd6582b4feba05c413d9a71122eab814	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565954/AN-1_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565954/AN-1_S1_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565954/AN-1_S1_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565954/AN-1_S1_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565954/AN-1_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565954/AN-1_S1_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-1		AN-1	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552521	ERS7275276	ERX6192002	ERR6565955	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	173346	43440647	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-2	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-2	12063032;12865644	28ad2fc2dc56b28e1e5c636356466caf;144c6578346caf6b12ec17db8bf89829	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/005/ERR6565955/ERR6565955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/005/ERR6565955/ERR6565955_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/005/ERR6565955/ERR6565955_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/005/ERR6565955/ERR6565955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/005/ERR6565955/ERR6565955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/005/ERR6565955/ERR6565955_2.fastq.gz	16205773;17068965	9bcd798351d6faf3f8a8180a196f5b92;4dd8b7c6f738a913743794ca7036c7f0	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565955/AN-2_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565955/AN-2_S1_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565955/AN-2_S1_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565955/AN-2_S1_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565955/AN-2_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565955/AN-2_S1_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-2		AN-2	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552619	ERS7275374	ERX6192003	ERR6565956	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	17322	4340668	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-3	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-3	1368630;1401651	58bced06ae009d8f747d04e229d151e8;047f787797bae36d97433f0e466da73e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/006/ERR6565956/ERR6565956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/006/ERR6565956/ERR6565956_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/006/ERR6565956/ERR6565956_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/006/ERR6565956/ERR6565956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/006/ERR6565956/ERR6565956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/006/ERR6565956/ERR6565956_2.fastq.gz	1862145;1885625	f08268229233260e20bd989bc842bbe9;e91e3d99f0b9da3f0ca97d3cd21b4376	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565956/AN-3_S2_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565956/AN-3_S2_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565956/AN-3_S2_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565956/AN-3_S2_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565956/AN-3_S2_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565956/AN-3_S2_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-3		AN-3	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552706	ERS7275461	ERX6192004	ERR6565957	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	65744	16445277	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-4	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-4	4728615;4728399	7a615871b8c5f88a9c41c43d2e6422d3;299779b5ad3c398b2b4be0a852aaf4f8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/007/ERR6565957/ERR6565957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/007/ERR6565957/ERR6565957_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/007/ERR6565957/ERR6565957_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/007/ERR6565957/ERR6565957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/007/ERR6565957/ERR6565957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/007/ERR6565957/ERR6565957_2.fastq.gz	6152750;6094741	ac3c7ffbfcec88dac4fd1181268459f1;a3f409df3ab498fa2c9c7a4e883f5749	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565957/AN-5_S3_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565957/AN-5_S3_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565957/AN-5_S3_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565957/AN-5_S3_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565957/AN-5_S3_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565957/AN-5_S3_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-5		AN-5	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552716	ERS7275471	ERX6192005	ERR6565958	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	31460	7879421	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-5	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-5	2497098;2562442	e1164d5b140c9db0c3cdae7732f78c01;c8eacb9e15fe34c0843b3214f622621e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/008/ERR6565958/ERR6565958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/008/ERR6565958/ERR6565958_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/008/ERR6565958/ERR6565958_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/008/ERR6565958/ERR6565958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/008/ERR6565958/ERR6565958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/008/ERR6565958/ERR6565958_2.fastq.gz	3400171;3438671	edc18116f438588f0df52c92e592fc80;85acfbc1664ef6f6c7883911b9a8f366	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565958/AN-6_S4_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565958/AN-6_S4_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565958/AN-6_S4_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565958/AN-6_S4_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565958/AN-6_S4_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565958/AN-6_S4_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-6		AN-6	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552726	ERS7275481	ERX6192006	ERR6565959	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	6754	1692860	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-6	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-6	533428;543436	34100b0038c3a014e52fba43311415a5;eda5f2dc8656f37d974e766b7a2f370e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/009/ERR6565959/ERR6565959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/009/ERR6565959/ERR6565959_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/009/ERR6565959/ERR6565959_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/009/ERR6565959/ERR6565959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/009/ERR6565959/ERR6565959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/009/ERR6565959/ERR6565959_2.fastq.gz	749658;745283	b01bfaae365b57ded07a5cf724e46d98;b5d170bc4dc8187d4d6b1f57ed1fd52a	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565959/AN-7_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565959/AN-7_S5_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565959/AN-7_S5_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565959/AN-7_S5_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565959/AN-7_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565959/AN-7_S5_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-7		AN-7	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552745	ERS7275500	ERX6192007	ERR6565960	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	24578	6150716	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-7	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-7	1706442;1727377	56cc5ab514d2b6be3ae54e7d3fa46569;8f55ae9d41471f9af4509fb6d9f6d06c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/000/ERR6565960/ERR6565960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/000/ERR6565960/ERR6565960_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/000/ERR6565960/ERR6565960_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/000/ERR6565960/ERR6565960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/000/ERR6565960/ERR6565960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/000/ERR6565960/ERR6565960_2.fastq.gz	2255903;2253585	ec692ef1433714bdc224d9302bd68f6e;1b0ec32480cedafb0a085e93283ffadb	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565960/AN-9_S6_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565960/AN-9_S6_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565960/AN-9_S6_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565960/AN-9_S6_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565960/AN-9_S6_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565960/AN-9_S6_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-9		AN-9	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552434	ERS7275189	ERX6192008	ERR6565961	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	43230	10836760	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-8	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-8	2686036;2941741	052984fe4b3ca8f6b14b0fe20b470957;34bd835f9a589e5393b081b572afa970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/001/ERR6565961/ERR6565961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/001/ERR6565961/ERR6565961_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/001/ERR6565961/ERR6565961_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/001/ERR6565961/ERR6565961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/001/ERR6565961/ERR6565961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/001/ERR6565961/ERR6565961_2.fastq.gz	3966620;4214910	c3642b145b463190816852ec13cc33e2;71da533f492f21ecb8eecacffc280769	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565961/AN-10_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565961/AN-10_S32_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565961/AN-10_S32_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565961/AN-10_S32_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565961/AN-10_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565961/AN-10_S32_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-10		AN-10	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552445	ERS7275200	ERX6192009	ERR6565962	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	59100	14806402	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-9	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-9	4402504;4502444	5c10d4995c6749d16f34af2d6d9d2e84;851e583e4b40fc36c61ca1a56384f54a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/002/ERR6565962/ERR6565962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/002/ERR6565962/ERR6565962_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/002/ERR6565962/ERR6565962_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/002/ERR6565962/ERR6565962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/002/ERR6565962/ERR6565962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/002/ERR6565962/ERR6565962_2.fastq.gz	6079355;6070550	66cc25075bb30124d83b8309cff6364d;ba62d76b94180b79eb7233b4a466284e	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565962/AN-11_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565962/AN-11_S7_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565962/AN-11_S7_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565962/AN-11_S7_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565962/AN-11_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565962/AN-11_S7_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-11		AN-11	0	2021-08-26
PRJEB47175	ERP131433	SAMEA9552452	ERS7275207	ERX6192010	ERR6565963	ERA5939564	77133	uncultured bacterium	ILLUMINA	Illumina MiSeq	anorexia nervosa skin microbiome	350	PAIRED	AMPLICON	GENOMIC	PCR	44400	11132377	Max Planck Institute for Evolutionary Biology, Ploen, Germany	2022-09-15	2022-09-15	Illumina MiSeq paired end sequencing	Skin microbiota analysis in patients with anorexia nervosa and healthy-weight controls	ena-STUDY-Max Planck Institute for Evolutionary Biology, Ploen, Germany-25-08-2021-11:51:39:178-1353	ena-EXPERIMENT-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-10	ena-RUN-Max Planck Institute for Evolutionary Biology, Ploen, Germany-26-08-2021-21:43:35:072-10	2553723;2809676	203ff0f524c77dfea72dad75052d40a4;e01eb21154b0b348c96b74bb82702d0c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/003/ERR6565963/ERR6565963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/003/ERR6565963/ERR6565963_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/003/ERR6565963/ERR6565963_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR656/003/ERR6565963/ERR6565963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/003/ERR6565963/ERR6565963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR656/003/ERR6565963/ERR6565963_2.fastq.gz	3909220;4115415	bc42aeea8ca2fad7e8708d0dd096cd59;d603e890f06b410c9b93cd391410d9b9	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565963/AN-12_S44_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565963/AN-12_S44_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565963/AN-12_S44_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR656/ERR6565963/AN-12_S44_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565963/AN-12_S44_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR656/ERR6565963/AN-12_S44_L001_R2_001.fastq.gz	FASTQ;FASTQ									AN-12		AN-12	0	2021-08-26
