study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB41619	ERP125422	SAMEA9969942	ERS7648230	ERX6465106	ERR6841562	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	57318	17252718	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:599-1	ena-RUN-YALE-27-09-2021-07:29:57:599-1	3842952;4116685	12fe3c744bade56390ea1cb562269c5c;66a30308bf396725ede7118adfe2c0be	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/002/ERR6841562/ERR6841562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/002/ERR6841562/ERR6841562_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/002/ERR6841562/ERR6841562_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/002/ERR6841562/ERR6841562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/002/ERR6841562/ERR6841562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/002/ERR6841562/ERR6841562_2.fastq.gz	3769269;4038572	3a50eec9f2ac24d2340c79ebfa6605f0;e7f7836237a85106b4a166e8fbf07802	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841562/HD01_Air-v1v3MAK02_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841562/HD01_Air-v1v3MAK02_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841562/HD01_Air-v1v3MAK02_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841562/HD01_Air-v1v3MAK02_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841562/HD01_Air-v1v3MAK02_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841562/HD01_Air-v1v3MAK02_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD01_Air-v1v3MAK02		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969875	ERS7648163	ERX6465107	ERR6841563	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	93276	28076076	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:599-2	ena-RUN-YALE-27-09-2021-07:29:57:599-2	5897818;7197087	7523ed5e59a874bf3be1cf1ec9fbea7c;a0a87ec6c65d4766a13aa60b69e2cf01	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/003/ERR6841563/ERR6841563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/003/ERR6841563/ERR6841563_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/003/ERR6841563/ERR6841563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/003/ERR6841563/ERR6841563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/003/ERR6841563/ERR6841563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/003/ERR6841563/ERR6841563_2.fastq.gz	5764270;7066586	ec8d4b86e3df230797bfe75e476b87dc;91336d5bf8d6f06fe3e91e02c883fffc	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841563/HD01_Visit01_Arm_RightUpper_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841563/HD01_Visit01_Arm_RightUpper_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841563/HD01_Visit01_Arm_RightUpper_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841563/HD01_Visit01_Arm_RightUpper_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841563/HD01_Visit01_Arm_RightUpper_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841563/HD01_Visit01_Arm_RightUpper_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD01_Visit01_Arm_RightUpper_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969874	ERS7648162	ERX6465108	ERR6841564	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	92362	27800962	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:599-3	ena-RUN-YALE-27-09-2021-07:29:57:599-3	5432167;7469451	906d884e3c2b2c5ae446103d075db35f;9cd39726f9c68ce9e9fd257db02f1780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/004/ERR6841564/ERR6841564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/004/ERR6841564/ERR6841564_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/004/ERR6841564/ERR6841564_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/004/ERR6841564/ERR6841564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/004/ERR6841564/ERR6841564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/004/ERR6841564/ERR6841564_2.fastq.gz	5298797;7341467	4b1ef9dc109c423a3cb1bcf260a41c56;4bc17ac2bc526c655061773e38d6c46d	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841564/HD01_Visit01_Foot_Righ_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841564/HD01_Visit01_Foot_Righ_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841564/HD01_Visit01_Foot_Righ_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841564/HD01_Visit01_Foot_Righ_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841564/HD01_Visit01_Foot_Righ_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841564/HD01_Visit01_Foot_Righ_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD01_Visit01_Foot_Righ_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969873	ERS7648161	ERX6465109	ERR6841565	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	90600	27270600	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:599-4	ena-RUN-YALE-27-09-2021-07:29:57:599-4	6306773;7467201	14c84f177e954a93c77d86f3a0a385ad;7bb10d33b3fd7baa1049d6aa963911d8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/005/ERR6841565/ERR6841565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/005/ERR6841565/ERR6841565_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/005/ERR6841565/ERR6841565_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/005/ERR6841565/ERR6841565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/005/ERR6841565/ERR6841565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/005/ERR6841565/ERR6841565_2.fastq.gz	6197133;7358428	eb0f09019af431bf44bb1331623e89a7;bc4b2ae9225d3d5710f22740b73f951a	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841565/HD01_Visit01_Leg_LowerLeft_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841565/HD01_Visit01_Leg_LowerLeft_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841565/HD01_Visit01_Leg_LowerLeft_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841565/HD01_Visit01_Leg_LowerLeft_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841565/HD01_Visit01_Leg_LowerLeft_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841565/HD01_Visit01_Leg_LowerLeft_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD01_Visit01_Leg_LowerLeft_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969872	ERS7648160	ERX6465110	ERR6841566	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	129720	39045720	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:600-5	ena-RUN-YALE-27-09-2021-07:29:57:600-5	7822293;9807121	24133da267853ea7bc2b2decb324349e;61d48483926db4a4bfe4128d3699b7c3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/006/ERR6841566/ERR6841566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/006/ERR6841566/ERR6841566_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/006/ERR6841566/ERR6841566_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/006/ERR6841566/ERR6841566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/006/ERR6841566/ERR6841566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/006/ERR6841566/ERR6841566_2.fastq.gz	7612108;9622038	496c801aeba8ffe5e2bf0d2a3b9fe934;4cc532c2fb7276d5dcf063e79135246e	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841566/HD01_Visit01_Torso_LeftFlank_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841566/HD01_Visit01_Torso_LeftFlank_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841566/HD01_Visit01_Torso_LeftFlank_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841566/HD01_Visit01_Torso_LeftFlank_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841566/HD01_Visit01_Torso_LeftFlank_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841566/HD01_Visit01_Torso_LeftFlank_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD01_Visit01_Torso_LeftFlank_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969943	ERS7648231	ERX6465111	ERR6841567	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	39008	11741408	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:600-6	ena-RUN-YALE-27-09-2021-07:29:57:600-6	2636321;2788399	389dfbfb46b18dfd19d2005568ee2f0d;357cb0be745ce5c4423744e88f761fd3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/007/ERR6841567/ERR6841567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/007/ERR6841567/ERR6841567_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/007/ERR6841567/ERR6841567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/007/ERR6841567/ERR6841567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/007/ERR6841567/ERR6841567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/007/ERR6841567/ERR6841567_2.fastq.gz	2590144;2739064	76a078233c025fe2c1b2abb479afa4c6;69447b93b986c4be72693a727b8f5e2a	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841567/HD02_air-v1v3MAK02_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841567/HD02_air-v1v3MAK02_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841567/HD02_air-v1v3MAK02_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841567/HD02_air-v1v3MAK02_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841567/HD02_air-v1v3MAK02_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841567/HD02_air-v1v3MAK02_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD02_air-v1v3MAK02		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969879	ERS7648167	ERX6465112	ERR6841568	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	130946	39414746	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:600-7	ena-RUN-YALE-27-09-2021-07:29:57:600-7	9252088;10854448	1f46bf43b22ab54fd607299c722d2fb1;f1b70180f9aa3bb008f98a56bc38c458	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/008/ERR6841568/ERR6841568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/008/ERR6841568/ERR6841568_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/008/ERR6841568/ERR6841568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/008/ERR6841568/ERR6841568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/008/ERR6841568/ERR6841568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/008/ERR6841568/ERR6841568_2.fastq.gz	9091114;10688833	5dd3b7b5e36eb53a982e2268cee6bd39;c0a62ed103f6b7fffb92883965d17d08	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841568/HD02_Visit01_Arm_RightUpper_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841568/HD02_Visit01_Arm_RightUpper_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841568/HD02_Visit01_Arm_RightUpper_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841568/HD02_Visit01_Arm_RightUpper_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841568/HD02_Visit01_Arm_RightUpper_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841568/HD02_Visit01_Arm_RightUpper_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD02_Visit01_Arm_RightUpper_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969878	ERS7648166	ERX6465113	ERR6841569	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	142134	42782334	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:600-8	ena-RUN-YALE-27-09-2021-07:29:57:600-8	10216807;12304109	9175534d114dd7dc0cc7614c90005f99;c55eca5ceceb507c5431b47e84799951	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/009/ERR6841569/ERR6841569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/009/ERR6841569/ERR6841569_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/009/ERR6841569/ERR6841569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/009/ERR6841569/ERR6841569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/009/ERR6841569/ERR6841569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/009/ERR6841569/ERR6841569_2.fastq.gz	10052446;12129909	9f0cccc4d42dceb337b58c4a6a52da26;5590a80db621799c66fa49a1c134f0f5	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841569/HD02_Visit01_Foot_Right_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841569/HD02_Visit01_Foot_Right_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841569/HD02_Visit01_Foot_Right_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841569/HD02_Visit01_Foot_Right_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841569/HD02_Visit01_Foot_Right_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841569/HD02_Visit01_Foot_Right_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD02_Visit01_Foot_Right_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969877	ERS7648165	ERX6465114	ERR6841570	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	102072	30723672	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:600-9	ena-RUN-YALE-27-09-2021-07:29:57:600-9	7048579;8325277	4fa168dd2101ff5c4be585f7d0a6c98e;78d141814167c71f9483da83810bbc2c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/000/ERR6841570/ERR6841570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/000/ERR6841570/ERR6841570_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/000/ERR6841570/ERR6841570_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/000/ERR6841570/ERR6841570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/000/ERR6841570/ERR6841570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/000/ERR6841570/ERR6841570_2.fastq.gz	6926263;8196574	a570de93fddc97b6497d617db900a6ab;7fe872f73abf47801b808a3e6cebc71f	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841570/HD02_Visit01_Leg_LeftLower_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841570/HD02_Visit01_Leg_LeftLower_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841570/HD02_Visit01_Leg_LeftLower_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841570/HD02_Visit01_Leg_LeftLower_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841570/HD02_Visit01_Leg_LeftLower_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841570/HD02_Visit01_Leg_LeftLower_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD02_Visit01_Leg_LeftLower_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
PRJEB41619	ERP125422	SAMEA9969876	ERS7648164	ERX6465115	ERR6841571	ERA6456421	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	v1v316S	260	PAIRED	AMPLICON	GENOMIC	PCR	94794	28532994	YALE	2021-09-27	2021-09-27	Illumina MiSeq paired end sequencing	MALIGNANT T CELL ACTIVATION BY A BACILLUS SPECIES ISOLATED FROM CUTANEOUS T CELL LYMPHOMA LESIONS	ena-STUDY-YALE-30-11-2020-17:29:05:684-46	ena-EXPERIMENT-YALE-27-09-2021-07:29:57:600-10	ena-RUN-YALE-27-09-2021-07:29:57:600-10	6498221;7732111	afca0c9b62b0516e1e555ddfa0fdd31a;bd883bf31b108073de5eccee90b343d8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/001/ERR6841571/ERR6841571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/001/ERR6841571/ERR6841571_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/001/ERR6841571/ERR6841571_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR684/001/ERR6841571/ERR6841571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/001/ERR6841571/ERR6841571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR684/001/ERR6841571/ERR6841571_2.fastq.gz	6369485;7603313	6e9eae53abaf593ec3ba1953087149e3;bdbae5032c7a9f60b7e0a42aa02bfc30	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841571/HD02_Visit01_Torso_LeftFlank_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841571/HD02_Visit01_Torso_LeftFlank_LesionNO_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841571/HD02_Visit01_Torso_LeftFlank_LesionNO_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR684/ERR6841571/HD02_Visit01_Torso_LeftFlank_LesionNO_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841571/HD02_Visit01_Torso_LeftFlank_LesionNO_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR684/ERR6841571/HD02_Visit01_Torso_LeftFlank_LesionNO_L001_R2_001.fastq.gz	FASTQ;FASTQ									HD02_Visit01_Torso_LeftFlank_LesionNO		Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	0	2021-09-27
