study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA595159	SRP237383	SAMN13546971	SRS5814970	SRX7355635	SRR10678288	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	83-3-C		PAIRED	AMPLICON	METAGENOMIC	PCR	37634	22655668	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 83-3-Crib	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	83-3-C	83-3-C_R1.fastq.gz	5223924;7318199	1f09c39e2e782d20873d1eac3177e727;a70687b49d3d29e7aee8a18414fad431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/088/SRR10678288/SRR10678288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/088/SRR10678288/SRR10678288_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/088/SRR10678288/SRR10678288_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/088/SRR10678288/SRR10678288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/088/SRR10678288/SRR10678288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/088/SRR10678288/SRR10678288_2.fastq.gz							15008864	517c27e6914e0e44ed5c4da4d7b8c410	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/088/SRR10678288	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/088/SRR10678288	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/088/SRR10678288				83-3-C		83-3-Crib		2021-01-04
PRJNA595159	SRP237383	SAMN13546970	SRS5814971	SRX7355634	SRR10678289	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	83-3-A		PAIRED	AMPLICON	METAGENOMIC	PCR	52	31304	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 83-3-Air	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	83-3-A	83-3-A_R1.fastq.gz	6756;10034	df3a544ba783757cad665c407acb9a2b;40db1e358eaa9c63f4a8fc69ea005dab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/089/SRR10678289/SRR10678289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/089/SRR10678289/SRR10678289_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/089/SRR10678289/SRR10678289_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/089/SRR10678289/SRR10678289_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/089/SRR10678289/SRR10678289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/089/SRR10678289/SRR10678289_2.fastq.gz							101079	7485a1ef8096079d07d02e44a3f1145b	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/089/SRR10678289	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/089/SRR10678289	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/089/SRR10678289				83-3-A		83-3-Air		2021-01-04
PRJNA595159	SRP237383	SAMN13546969	SRS5814973	SRX7355633	SRR10678290	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	83-2-S		PAIRED	AMPLICON	METAGENOMIC	PCR	227735	137096470	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 83-2-Skin	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	83-2-S	83-2-S_R1.fastq.gz	30165599;42677172	4bda956a7d1ceb4493c6de88982eca99;acb21e29d11c983db4b6585bd8122729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/090/SRR10678290/SRR10678290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/090/SRR10678290/SRR10678290_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/090/SRR10678290/SRR10678290_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/090/SRR10678290/SRR10678290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/090/SRR10678290/SRR10678290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/090/SRR10678290/SRR10678290_2.fastq.gz							89769317	8ee111ad10959b763202822b7034e7a6	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/090/SRR10678290	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/090/SRR10678290	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/090/SRR10678290				83-2-S		83-2-Skin		2021-01-04
PRJNA595159	SRP237383	SAMN13546968	SRS5814969	SRX7355632	SRR10678291	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	83-2-C		PAIRED	AMPLICON	METAGENOMIC	PCR	218671	131639942	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 83-2-Crib	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	83-2-C	83-2-C_R1.fastq.gz	29019707;41205093	9aa956cd194dab7620699fef46ef362f;81ad0f8e741e072ce78b7a9f934c726c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/091/SRR10678291/SRR10678291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/091/SRR10678291/SRR10678291_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/091/SRR10678291/SRR10678291_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/091/SRR10678291/SRR10678291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/091/SRR10678291/SRR10678291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/091/SRR10678291/SRR10678291_2.fastq.gz							86382272	054491475e385022ae79acc6bff26719	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/091/SRR10678291	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/091/SRR10678291	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/091/SRR10678291				83-2-C		83-2-Crib		2021-01-04
PRJNA595159	SRP237383	SAMN13546967	SRS5814968	SRX7355631	SRR10678292	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	83-1-S		PAIRED	AMPLICON	METAGENOMIC	PCR	261250	157272500	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 83-1-Skin	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	83-1-S	83-1-S_R1.fastq.gz	30318401;46806555	66d08372ecb95a001558d391e683537c;7bc53490c9637af6368ae4b4ea066a92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/092/SRR10678292/SRR10678292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/092/SRR10678292/SRR10678292_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/092/SRR10678292/SRR10678292_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/092/SRR10678292/SRR10678292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/092/SRR10678292/SRR10678292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/092/SRR10678292/SRR10678292_2.fastq.gz							99128728	04d9a4a40d79fb0f08c8249e25533a0d	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/092/SRR10678292	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/092/SRR10678292	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/092/SRR10678292				83-1-S		83-1-Skin		2021-01-04
PRJNA595159	SRP237383	SAMN13546966	SRS5814967	SRX7355630	SRR10678293	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	83-1-A		PAIRED	AMPLICON	METAGENOMIC	PCR	41925	25238850	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 83-1-Air	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	83-1-A	83-1-A_R1.fastq.gz	6294217;8246223	dd0d7a4d2c3ae2352782d60703101671;52008feb3dcbece61f4970083ef67fa5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/093/SRR10678293/SRR10678293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/093/SRR10678293/SRR10678293_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/093/SRR10678293/SRR10678293_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/093/SRR10678293/SRR10678293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/093/SRR10678293/SRR10678293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/093/SRR10678293/SRR10678293_2.fastq.gz							17509458	fbaeaf5fc175c20d6d341e444e462bfd	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/093/SRR10678293	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/093/SRR10678293	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/093/SRR10678293				83-1-A		83-1-Air		2021-01-04
PRJNA595159	SRP237383	SAMN13546965	SRS5814966	SRX7355629	SRR10678294	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	82-2-S		PAIRED	AMPLICON	METAGENOMIC	PCR	315357	189844914	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 82-2-Skin	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	82-2-S	82-2-S_R1.fastq.gz	36046440;55895625	c204e04eba44b3088a32cfcdaa548c5c;c48a1fae7b274778ac78c94f5a08b0e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/094/SRR10678294/SRR10678294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/094/SRR10678294/SRR10678294_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/094/SRR10678294/SRR10678294_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/094/SRR10678294/SRR10678294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/094/SRR10678294/SRR10678294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/094/SRR10678294/SRR10678294_2.fastq.gz							119044874	da70870f329cc7e0ae723355ca409292	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/094/SRR10678294	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/094/SRR10678294	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/094/SRR10678294				82-2-S		82-2-Skin		2021-01-04
PRJNA595159	SRP237383	SAMN13546964	SRS5814965	SRX7355628	SRR10678295	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	82-2-C		PAIRED	AMPLICON	METAGENOMIC	PCR	5	3010	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 82-2-Crib	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	82-2-C	82-2-C_R1.fastq.gz	1145;1387	90d55b3dac75d4ade7a14c2c57847d7e;3e77050ebc6c38a2cd4354672862f1fb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/095/SRR10678295/SRR10678295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/095/SRR10678295/SRR10678295_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/095/SRR10678295/SRR10678295_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/095/SRR10678295/SRR10678295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/095/SRR10678295/SRR10678295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/095/SRR10678295/SRR10678295_2.fastq.gz							82367	b5ddda301438127e7a1721f8fa624453	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/095/SRR10678295	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/095/SRR10678295	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/095/SRR10678295				82-2-C		82-2-Crib		2021-01-04
PRJNA595159	SRP237383	SAMN13546963	SRS5814962	SRX7355627	SRR10678296	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	82-2-A		PAIRED	AMPLICON	METAGENOMIC	PCR	1	602	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 82-2-Air	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	82-2-A	82-2-A_R1.fastq.gz	327;347	3b39766298449dbe3eb269fbccb0baf1;0c21f1f5e25b68a7b770e05f0c36ede7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/096/SRR10678296/SRR10678296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/096/SRR10678296/SRR10678296_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/096/SRR10678296/SRR10678296_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/096/SRR10678296/SRR10678296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/096/SRR10678296/SRR10678296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/096/SRR10678296/SRR10678296_2.fastq.gz							78767	62fad297c6e39d7a76e1e7a25092b3e4	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/096/SRR10678296	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/096/SRR10678296	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/096/SRR10678296				82-2-A		82-2-Air		2021-01-04
PRJNA595159	SRP237383	SAMN13546962	SRS5814961	SRX7355626	SRR10678297	SRA1011167	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	81-7-S		PAIRED	AMPLICON	METAGENOMIC	PCR	167818	101026436	SUB6685723	2021-01-04	2021-01-04	Illumina MiSeq sequencing; 81-7-Skin	Characterizing the cutaneous microbiome and patterns of microbial diversity in premature neonates	PRJNA595159	81-7-S	81-7-S_R1.fastq.gz	22780608;32365644	5895669220a72024e932a18738ab9d32;7057f3bca524d41ef415feedf02fea86	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/097/SRR10678297/SRR10678297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/097/SRR10678297/SRR10678297_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/097/SRR10678297/SRR10678297_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR106/097/SRR10678297/SRR10678297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/097/SRR10678297/SRR10678297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/097/SRR10678297/SRR10678297_2.fastq.gz							66771131	08ca059a1a1f370c6dfd4f4624a02464	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/097/SRR10678297	fasp.sra.ebi.ac.uk:/vol1/srr/SRR106/097/SRR10678297	ftp.sra.ebi.ac.uk/vol1/srr/SRR106/097/SRR10678297				81-7-S		81-7-Skin		2021-01-04
