study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB41376	ERP125143	SAMEA7578949	ERS5337287	ERX4713948	ERR4844164	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	68382	29070486	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-1	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-1	15323620	96a54c2cf6c032f4525cf16764093eb9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/004/ERR4844164/ERR4844164.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/004/ERR4844164/ERR4844164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/004/ERR4844164/ERR4844164.fastq.gz	15048112	8d9c202079004899ecfa2fd76b8bdb45	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844164/D2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844164/D2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844164/D2.fastq.gz	FASTQ									wyj1		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578950	ERS5337288	ERX4713949	ERR4844165	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	25170	10713122	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-2	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-2	5654421	6f97d02fe29285b7f1c4e23614ba4c99	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/005/ERR4844165/ERR4844165.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/005/ERR4844165/ERR4844165.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/005/ERR4844165/ERR4844165.fastq.gz	5543567	01a7e495efd644686cd2e64441411c24	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844165/E2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844165/E2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844165/E2.fastq.gz	FASTQ									wyj2		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578951	ERS5337289	ERX4713950	ERR4844166	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	89086	37954325	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-3	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-3	19033461	9051954989c003688047c45212e3a9a4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/006/ERR4844166/ERR4844166.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/006/ERR4844166/ERR4844166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/006/ERR4844166/ERR4844166.fastq.gz	18686356	de903a68378948d8b2ec120a7b124744	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844166/F2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844166/F2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844166/F2.fastq.gz	FASTQ									wyj3		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578952	ERS5337290	ERX4713951	ERR4844167	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	21622	9197038	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-4	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-4	4752126	d01d3e12074aea10530aa302a703233b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/007/ERR4844167/ERR4844167.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/007/ERR4844167/ERR4844167.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/007/ERR4844167/ERR4844167.fastq.gz	4669439	96c218b5dd66a29bcbff63b492e5c26e	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844167/G2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844167/G2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844167/G2.fastq.gz	FASTQ									wyj4		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578953	ERS5337291	ERX4713952	ERR4844168	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	178206	76009188	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-5	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-5	37508408	0d057732dfb68fa2dae9cd2ea4b3a03d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/008/ERR4844168/ERR4844168.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/008/ERR4844168/ERR4844168.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/008/ERR4844168/ERR4844168.fastq.gz	36890970	16f638cbdea902c36605b068001989f2	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844168/H2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844168/H2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844168/H2.fastq.gz	FASTQ									wyj5		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578954	ERS5337292	ERX4713953	ERR4844169	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	47576	20239012	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-6	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-6	10567812	ea62436e3a124020335ad1e209e932c1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/009/ERR4844169/ERR4844169.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/009/ERR4844169/ERR4844169.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/009/ERR4844169/ERR4844169.fastq.gz	10369573	75e32640d97afce66c22afced1cb3864	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844169/I2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844169/I2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844169/I2.fastq.gz	FASTQ									wyj6		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578955	ERS5337293	ERX4713954	ERR4844170	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	53577	22684027	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-7	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-7	11690910	e0a6217de456f8832e53dee468229589	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/000/ERR4844170/ERR4844170.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/000/ERR4844170/ERR4844170.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/000/ERR4844170/ERR4844170.fastq.gz	11466365	cfd12753acbe61d4de15c36e25ac4966	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844170/J2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844170/J2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844170/J2.fastq.gz	FASTQ									wyj7		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578956	ERS5337294	ERX4713955	ERR4844171	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	93197	39627088	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-8	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-8	20623902	e679955bae8c3d382a748499626a7998	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/001/ERR4844171/ERR4844171.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/001/ERR4844171/ERR4844171.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/001/ERR4844171/ERR4844171.fastq.gz	20281759	72c19f2e841a6108987e6bc2b3c86e9e	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844171/L2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844171/L2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844171/L2.fastq.gz	FASTQ									wyj8		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578957	ERS5337295	ERX4713956	ERR4844172	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	18155	7716367	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-9	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-9	4099108	94b045cd40e564cb345139f939c102e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/002/ERR4844172/ERR4844172.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/002/ERR4844172/ERR4844172.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/002/ERR4844172/ERR4844172.fastq.gz	4019634	a9da11242db1c18d30dcfb660e0a3b0a	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844172/M2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844172/M2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844172/M2.fastq.gz	FASTQ									wyj9		skin		2020-11-17
PRJEB41376	ERP125143	SAMEA7578958	ERS5337296	ERX4713957	ERR4844173	ERA3145805	749906	gut metagenome	ILLUMINA	Illumina MiSeq	unspecified		SINGLE	AMPLICON	METAGENOMIC	PCR	33289	14142760	Key Laboratory of Environmental and Applied Microbiology, CAS	2022-01-30	2022-01-30	Illumina MiSeq sequencing	microbial diversity of human skin	ena-STUDY-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:55:672-474	ena-EXPERIMENT-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-10	ena-RUN-Key Laboratory of Environmental and Applied Microbiology, CAS-17-11-2020-03:39:49:913-10	7434432	d9cdec4cbfa6dc5f0863ebc8609eef84	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/003/ERR4844173/ERR4844173.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR484/003/ERR4844173/ERR4844173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/003/ERR4844173/ERR4844173.fastq.gz	7285115	8452405f4c1735927583de7ea6934c23	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844173/N2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4844173/N2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4844173/N2.fastq.gz	FASTQ									wyj10		skin		2020-11-17
