study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA606973	SRP249658	SAMN14118325	SRS6153226	SRX7732849	SRR11093977	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Bacillus_13_E		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	4237360	322039360	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Bacillus sp. AF054_003 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Bacillus_13_E	APL000016345_S40_L001_R1_001.fastq.gz	185822457	d134c3c45f698465113f0e56ea71dd24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/077/SRR11093977/SRR11093977.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/077/SRR11093977/SRR11093977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/077/SRR11093977/SRR11093977.fastq.gz							136653500	a94fe77fef89b711c8b2662d41e8c27e	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/077/SRR11093977	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/077/SRR11093977	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/077/SRR11093977				Bacillus_13_E		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118324	SRS6153227	SRX7732848	SRR11093978	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Bacillus _13_D		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	11893687	903920212	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Bacillus sp. AF054_003 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Bacillus _13_D	APL000016344_S39_L001_R1_001.fastq.gz	526896475	8ce73dc9741a6b51ebef0df26fb51cab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/078/SRR11093978/SRR11093978.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/078/SRR11093978/SRR11093978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/078/SRR11093978/SRR11093978.fastq.gz							382859872	05ae385e0547abe06b1441ccd4cacb76	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/078/SRR11093978	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/078/SRR11093978	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/078/SRR11093978				Bacillus _13_D		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118323	SRS6153225	SRX7732847	SRR11093979	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Bacillus _13_C		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	10440472	793475872	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Bacillus sp. AF054_003 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Bacillus _13_C	APL000016343_S38_L001_R1_001.fastq.gz	456919673	a52f3ffdddfc69d3fc590b8ba7611fca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/079/SRR11093979/SRR11093979.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/079/SRR11093979/SRR11093979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/079/SRR11093979/SRR11093979.fastq.gz							336600801	8d2ee8263b6c1e824eb396531363ded5	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/079/SRR11093979	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/079/SRR11093979	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/079/SRR11093979				Bacillus _13_C		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118322	SRS6153223	SRX7732846	SRR11093980	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Bacillus_13_B		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	12164653	924513628	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Bacillus sp. AF054_003 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Bacillus_13_B	APL000016342_S37_L001_R1_001.fastq.gz	533944934	5595f3c38613822f3fc83d0899656c97	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/080/SRR11093980/SRR11093980.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/080/SRR11093980/SRR11093980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/080/SRR11093980/SRR11093980.fastq.gz							392430585	ce59ef42d07e341b55243f7d0e2370dd	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/080/SRR11093980	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/080/SRR11093980	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/080/SRR11093980				Bacillus_13_B		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118321	SRS6153224	SRX7732845	SRR11093981	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Bacillus_13_A		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	11653358	885655208	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Bacillus sp. AF054_003 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Bacillus_13_A	APL000016341_S36_L001_R1_001.fastq.gz	509192763	4d8447f5d7ae86531984ed189bb5543b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/081/SRR11093981/SRR11093981.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/081/SRR11093981/SRR11093981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/081/SRR11093981/SRR11093981.fastq.gz							380657084	79bcfb3bb407d255e949b126b6b6155f	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/081/SRR11093981	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/081/SRR11093981	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/081/SRR11093981				Bacillus_13_A		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118320	SRS6153222	SRX7732844	SRR11093982	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Corynebactium_19_E		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	8311947	631707972	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Corynebacterium sp. AM066_013 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Corynebactium_19_E	APL000016340_S35_L001_R1_001.fastq.gz	360735362	acff327ab6f846004d8207c69ec022ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/082/SRR11093982/SRR11093982.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/082/SRR11093982/SRR11093982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/082/SRR11093982/SRR11093982.fastq.gz							268422068	30596d771cfc889e166f99a4f50c217b	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/082/SRR11093982	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/082/SRR11093982	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/082/SRR11093982				Corynebactium_19_E		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118319	SRS6153220	SRX7732843	SRR11093983	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Corynebactium_19_D		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	13524098	1027831448	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Corynebacterium sp. AM066_013 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Corynebactium_19_D	APL000016339_S34_L001_R1_001.fastq.gz	586712464	fdfcfb82df8511d8b087c43c73a5a66e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/083/SRR11093983/SRR11093983.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/083/SRR11093983/SRR11093983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/083/SRR11093983/SRR11093983.fastq.gz							435728630	03e5d78f764345c7fb3bf902e5ccb4b6	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/083/SRR11093983	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/083/SRR11093983	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/083/SRR11093983				Corynebactium_19_D		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118318	SRS6153221	SRX7732842	SRR11093984	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Corynebactium_19_C		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	8986936	683007136	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Corynebacterium sp. AM066_013 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Corynebactium_19_C	APL000016338_S33_L001_R1_001.fastq.gz	394600315	0622a82cb0f607eae748affe00e67e6a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/084/SRR11093984/SRR11093984.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/084/SRR11093984/SRR11093984.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/084/SRR11093984/SRR11093984.fastq.gz							288382557	edd36f84e5c3d665d1f2bbbc46b631b0	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/084/SRR11093984	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/084/SRR11093984	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/084/SRR11093984				Corynebactium_19_C		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118317	SRS6153219	SRX7732841	SRR11093985	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Corynebactium_19_B		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	9436838	717199688	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Corynebacterium sp. AM066_013 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Corynebactium_19_B	APL000016337_S32_L001_R1_001.fastq.gz	419063482	87161595a86e3bc9876b0ab8e59900af	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/085/SRR11093985/SRR11093985.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/085/SRR11093985/SRR11093985.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/085/SRR11093985/SRR11093985.fastq.gz							306091044	3395c09fb06b2d814b217208fe809835	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/085/SRR11093985	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/085/SRR11093985	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/085/SRR11093985				Corynebactium_19_B		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
PRJNA606973	SRP249658	SAMN14118316	SRS6153218	SRX7732840	SRR11093986	SRA1043354	9606	Homo sapiens	ILLUMINA	NextSeq 500	Corynebactium_19_A		SINGLE	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	10701914	813345464	SUB6926698	2020-02-18	2020-02-18	NextSeq 500 sequencing; RNA-seq of human EpiDerm skin  tissue with Corynebacterium sp. AM066_013 cultured on top	Transcriptomic responses of 3D human skin tissue to individual skin microbiome representatives and a mixed community of skin microbiome representatives	PRJNA606973	Corynebactium_19_A	APL000016336_S31_L001_R1_001.fastq.gz	476084274	03b65354349b74b959e2554a74d94b27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/086/SRR11093986/SRR11093986.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR110/086/SRR11093986/SRR11093986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/086/SRR11093986/SRR11093986.fastq.gz							345926954	6ecd069e9b002595af59bad6c97219e7	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/086/SRR11093986	fasp.sra.ebi.ac.uk:/vol1/srr/SRR110/086/SRR11093986	ftp.sra.ebi.ac.uk/vol1/srr/SRR110/086/SRR11093986				Corynebactium_19_A		This sample has been submitted by pda|zudockk1 on 2020-02-18; Homo sapiens		2020-02-18
