study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA578563	SRP230017	SAMN13290307	SRS5650419	SRX7142283	SRR10447626	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	292.2		SINGLE	AMPLICON	METAGENOMIC	PCR	21877	9438430	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	292.2	292.2.fastq.gz	6409826	62412b9f58ee0f98e2ca1dff67970d50	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/026/SRR10447626/SRR10447626.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/026/SRR10447626/SRR10447626.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/026/SRR10447626/SRR10447626.fastq.gz							6507190	c9cb7fff914880d5013804259627b956	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/026/SRR10447626	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/026/SRR10447626	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/026/SRR10447626				292.2		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290306	SRS5650418	SRX7142282	SRR10447627	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	292.0		SINGLE	AMPLICON	METAGENOMIC	PCR	21482	9148678	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	292.0	292.0.fastq.gz	5715200	a01935a3ff2fb7da6638d320ca80cf41	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/027/SRR10447627/SRR10447627.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/027/SRR10447627/SRR10447627.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/027/SRR10447627/SRR10447627.fastq.gz							6066862	0a8f2cf3c42c08921bf08f0dba1a48c9	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/027/SRR10447627	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/027/SRR10447627	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/027/SRR10447627				292.0		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290305	SRS5650417	SRX7142281	SRR10447628	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	290.2		SINGLE	AMPLICON	METAGENOMIC	PCR	18214	7911180	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	290.2	290.2.fastq.gz	4926386	6cabcfb66350a54b0a124aab477dd392	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/028/SRR10447628/SRR10447628.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/028/SRR10447628/SRR10447628.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/028/SRR10447628/SRR10447628.fastq.gz							5265317	577dace40de77dcc5ac7a456642ca799	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/028/SRR10447628	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/028/SRR10447628	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/028/SRR10447628				290.2		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290304	SRS5650416	SRX7142280	SRR10447629	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	290.0		SINGLE	AMPLICON	METAGENOMIC	PCR	18011	7792947	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	290.0	290.0.fastq.gz	4727057	2e856559ed6c265e1c32bd830fa48dde	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/029/SRR10447629/SRR10447629.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/029/SRR10447629/SRR10447629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/029/SRR10447629/SRR10447629.fastq.gz							5060224	627bc7070c3168a52d84d44d317eace8	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/029/SRR10447629	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/029/SRR10447629	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/029/SRR10447629				290.0		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290303	SRS5650415	SRX7142279	SRR10447630	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	224.2		SINGLE	AMPLICON	METAGENOMIC	PCR	18872	8178332	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	224.2	224.2.fastq.gz	4713585	e575054496755ad6f620ff58d8509ce5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/030/SRR10447630/SRR10447630.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/030/SRR10447630/SRR10447630.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/030/SRR10447630/SRR10447630.fastq.gz							5388781	6cc90f88e31fc48f813d22963715b4c5	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/030/SRR10447630	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/030/SRR10447630	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/030/SRR10447630				224.2		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290302	SRS5650414	SRX7142278	SRR10447631	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	224.0		SINGLE	AMPLICON	METAGENOMIC	PCR	19937	8653106	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	224.0	224.0.fastq.gz	5171191	1b8552f8a96d0c0395045add67bde9e3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/031/SRR10447631/SRR10447631.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/031/SRR10447631/SRR10447631.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/031/SRR10447631/SRR10447631.fastq.gz							5717164	db3f393750f56c026f5da7160dc2a1c3	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/031/SRR10447631	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/031/SRR10447631	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/031/SRR10447631				224.0		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290301	SRS5650413	SRX7142277	SRR10447632	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	204.2		SINGLE	AMPLICON	METAGENOMIC	PCR	19531	8429077	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	204.2	204.2.fastq.gz	5014858	d815eea2d71e257f52bcba852a71cc68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/032/SRR10447632/SRR10447632.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/032/SRR10447632/SRR10447632.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/032/SRR10447632/SRR10447632.fastq.gz							5534383	5435d5459df97175a2560d24bb418150	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/032/SRR10447632	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/032/SRR10447632	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/032/SRR10447632				204.2		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290300	SRS5650412	SRX7142276	SRR10447633	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	204.0		SINGLE	AMPLICON	METAGENOMIC	PCR	18375	7900821	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	204.0	204.0.fastq.gz	4849358	9c5067724666d0942d203e0666c534e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/033/SRR10447633/SRR10447633.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/033/SRR10447633/SRR10447633.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/033/SRR10447633/SRR10447633.fastq.gz							5329811	e5d7e8ba6a06d7469be06a7a48f986fe	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/033/SRR10447633	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/033/SRR10447633	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/033/SRR10447633				204.0		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290299	SRS5650411	SRX7142275	SRR10447634	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	194.2		SINGLE	AMPLICON	METAGENOMIC	PCR	20090	8706271	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	194.2	194.2.fastq.gz	5301779	261eec5fd505b1e9888790a951634658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/034/SRR10447634/SRR10447634.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/034/SRR10447634/SRR10447634.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/034/SRR10447634/SRR10447634.fastq.gz							5933788	c029b44fc8e4490b97b25652331a64b9	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/034/SRR10447634	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/034/SRR10447634	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/034/SRR10447634				194.2		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
PRJNA578563	SRP230017	SAMN13290298	SRS5650410	SRX7142274	SRR10447635	SRA996410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	194.0		SINGLE	AMPLICON	METAGENOMIC	PCR	19399	8374909	SUB6516206	2020-09-15	2020-09-15	Illumina MiSeq sequencing; human gut metagenome:	human skin metagenome Raw sequence reads	PRJNA578563	194.0	194.0.fastq.gz	4946600	b97e0197de375e8e4f2094a85fab8867	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/035/SRR10447635/SRR10447635.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/035/SRR10447635/SRR10447635.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/035/SRR10447635/SRR10447635.fastq.gz							5571743	ffc5b08510a63f70f9d827d433b79edf	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/035/SRR10447635	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/035/SRR10447635	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/035/SRR10447635				194.0		This sample has been submitted by pda|qiuchuangzhao on 2020-09-15; human skin metagenome		2020-09-15
