study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA476386	SRP150657	SAMN13232482	SRS5625950	SRX7115177	SRR10416984	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	32285410	6457082000	GEO	2020-04-25	2020-04-25	Illumina HiSeq 2500 sequencing; GSM4154288: KT09-Treg; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM4154288	GSM4154288_r1	2391544790;2390789297	f1fb014e49dba50736a20f1312a88ca1;3967546197f28fac442a61667291bd69	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10416984/SRR10416984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10416984/SRR10416984_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/084/SRR10416984/SRR10416984_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/084/SRR10416984/SRR10416984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10416984/SRR10416984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10416984/SRR10416984_2.fastq.gz							4197846070	f4a93f5a93d8749289c3d3b05e5d5ed4	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/084/SRR10416984	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/084/SRR10416984	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/084/SRR10416984				GSM4154288		KT09-Treg		2020-04-25
PRJNA476386	SRP150657	SAMN13232481	SRS5625951	SRX7115178	SRR10416985	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	28955302	5791060400	GEO	2020-04-25	2020-04-25	Illumina HiSeq 2500 sequencing; GSM4154289: KT14-Treg; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM4154289	GSM4154289_r1	2189105106;2185066420	7e6288af409b570e74634bab8d6414f3;f2eba5fc633d3eba2d584abff696db32	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/085/SRR10416985/SRR10416985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/085/SRR10416985/SRR10416985_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/085/SRR10416985/SRR10416985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/085/SRR10416985/SRR10416985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/085/SRR10416985/SRR10416985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/085/SRR10416985/SRR10416985_2.fastq.gz							3684087444	27dffddcdb997b79d821ae4449c08d1b	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/085/SRR10416985	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/085/SRR10416985	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/085/SRR10416985				GSM4154289		KT14-Treg		2020-04-25
PRJNA476386	SRP150657	SAMN13232479	SRS5625952	SRX7115179	SRR10416986	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	21197577	4239515400	GEO	2020-04-25	2020-04-25	Illumina HiSeq 2500 sequencing; GSM4154290: KT18-Treg; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM4154290	GSM4154290_r1	1653456506;1657294521	d08fb4591b42016e44f0003fc9b275c0;4b5272c45eaa9bbe5732d61f1bc3030e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/086/SRR10416986/SRR10416986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/086/SRR10416986/SRR10416986_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/086/SRR10416986/SRR10416986_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/086/SRR10416986/SRR10416986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/086/SRR10416986/SRR10416986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/086/SRR10416986/SRR10416986_2.fastq.gz							2948894831	8bc786e1e039bd1fc7da6f32a9f2ae5f	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/086/SRR10416986	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/086/SRR10416986	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/086/SRR10416986				GSM4154290		KT18-Treg		2020-04-25
PRJNA476386	SRP150657	SAMN13232477	SRS5625953	SRX7115180	SRR10416987	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	25791828	5158365600	GEO	2020-04-25	2020-04-25	Illumina HiSeq 2500 sequencing; GSM4154291: KT25-Treg; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM4154291	GSM4154291_r1	1934894442;1915321495	e6c3af5bb943125f76f20eabf00f09b4;b9e2adedafb94c8323b2954d2d8804e8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10416987/SRR10416987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10416987/SRR10416987_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/087/SRR10416987/SRR10416987_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR104/087/SRR10416987/SRR10416987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10416987/SRR10416987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10416987/SRR10416987_2.fastq.gz							3507790462	e0b14068e801dd6bf1f5346e47344d51	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/087/SRR10416987	fasp.sra.ebi.ac.uk:/vol1/srr/SRR104/087/SRR10416987	ftp.sra.ebi.ac.uk/vol1/srr/SRR104/087/SRR10416987				GSM4154291		KT25-Treg		2020-04-25
PRJNA476386	SRP150657	SAMN09433011	SRS3423538	SRX4223186	SRR7349863	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26794726	5358945200	GEO	2018-06-26	2018-06-26	Illumina HiSeq 2500 sequencing; GSM3192729: CD8_1; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM3192729	GSM3192729_r1	2076421100;2059962769	d760e04b2ddb6baa8436b03fed3175c3;652aaf136d1d2c5707d7e8c7ed234a17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/003/SRR7349863/SRR7349863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/003/SRR7349863/SRR7349863_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/003/SRR7349863/SRR7349863_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/003/SRR7349863/SRR7349863_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/003/SRR7349863/SRR7349863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/003/SRR7349863/SRR7349863_2.fastq.gz							3652439260	ba27b9f9a59c8fc548890a6ccb8796d4	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/003/SRR7349863	fasp.sra.ebi.ac.uk:/vol1/srr/SRR734/003/SRR7349863	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/003/SRR7349863				GSM3192729		CD8_1		2018-06-26
PRJNA476386	SRP150657	SAMN09433010	SRS3423539	SRX4223187	SRR7349864	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	20990140	4198028000	GEO	2018-06-26	2018-06-26	Illumina HiSeq 2500 sequencing; GSM3192730: CD8_2; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM3192730	GSM3192730_r1	1762163027;1752103337	9bd959cba29a15157bf098125247928d;a0c25bdc0d5faba568bb8a602d577761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/004/SRR7349864/SRR7349864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/004/SRR7349864/SRR7349864_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/004/SRR7349864/SRR7349864_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/004/SRR7349864/SRR7349864_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/004/SRR7349864/SRR7349864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/004/SRR7349864/SRR7349864_2.fastq.gz							3029328758	e3fbe662629b7c74f2fca744336446d4	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/004/SRR7349864	fasp.sra.ebi.ac.uk:/vol1/srr/SRR734/004/SRR7349864	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/004/SRR7349864				GSM3192730		CD8_2		2018-06-26
PRJNA476386	SRP150657	SAMN09433009	SRS3423540	SRX4223188	SRR7349865	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	56854182	11370836400	GEO	2018-06-26	2018-06-26	Illumina HiSeq 2500 sequencing; GSM3192731: CD8_3; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM3192731	GSM3192731_r1	4412985897;4394134620	acb54ed9ca23ba4ba178d4033a2855e5;2e88f718f002df43d42a5a21b6a4d65f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/005/SRR7349865/SRR7349865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/005/SRR7349865/SRR7349865_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/005/SRR7349865/SRR7349865_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/005/SRR7349865/SRR7349865_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/005/SRR7349865/SRR7349865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/005/SRR7349865/SRR7349865_2.fastq.gz							7393513124	d45bad4f6cbecc63c324170f6fa02158	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/005/SRR7349865	fasp.sra.ebi.ac.uk:/vol1/srr/SRR734/005/SRR7349865	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/005/SRR7349865				GSM3192731		CD8_3		2018-06-26
PRJNA476386	SRP150657	SAMN09433008	SRS3423541	SRX4223189	SRR7349866	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	41891692	8378338400	GEO	2018-06-26	2018-06-26	Illumina HiSeq 2500 sequencing; GSM3192732: CD8_4; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM3192732	GSM3192732_r1	3298258788;3276266400	c54b232cc8fd9819ac135d7527fa112f;ed65d03c6db94331a77adf8d7a16aeea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/006/SRR7349866/SRR7349866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/006/SRR7349866/SRR7349866_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/006/SRR7349866/SRR7349866_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/006/SRR7349866/SRR7349866_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/006/SRR7349866/SRR7349866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/006/SRR7349866/SRR7349866_2.fastq.gz							5655252557	b2b55419f0524a67b3507328d7af7168	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/006/SRR7349866	fasp.sra.ebi.ac.uk:/vol1/srr/SRR734/006/SRR7349866	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/006/SRR7349866				GSM3192732		CD8_4		2018-06-26
PRJNA476386	SRP150657	SAMN09433007	SRS3423542	SRX4223190	SRR7349867	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	21167880	4233576000	GEO	2018-06-26	2018-06-26	Illumina HiSeq 2500 sequencing; GSM3192733: CD8_5; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM3192733	GSM3192733_r1	1617503660;1623551110	59f32ab46ebe8ab59d6a3536cef0968c;4300c11897852153855adef951f7ef3d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/007/SRR7349867/SRR7349867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/007/SRR7349867/SRR7349867_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/007/SRR7349867/SRR7349867_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/007/SRR7349867/SRR7349867_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/007/SRR7349867/SRR7349867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/007/SRR7349867/SRR7349867_2.fastq.gz							2964901546	190add9bf1f9482afaabd6ddc8187575	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/007/SRR7349867	fasp.sra.ebi.ac.uk:/vol1/srr/SRR734/007/SRR7349867	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/007/SRR7349867				GSM3192733		CD8_5		2018-06-26
PRJNA476386	SRP150657	SAMN09433006	SRS3423543	SRX4223191	SRR7349868	SRA723020	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	40370042	8074008400	GEO	2018-06-26	2018-06-26	Illumina HiSeq 2500 sequencing; GSM3192734: CD8_6; Homo sapiens; RNA-Seq	Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin	GSE115898	GSM3192734	GSM3192734_r1	3146504908;3113848516	0e9a3028363e2a5be79c54e64f825528;c01fb1bce09197acb8750fcbfa381de4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/008/SRR7349868/SRR7349868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/008/SRR7349868/SRR7349868_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/008/SRR7349868/SRR7349868_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR734/008/SRR7349868/SRR7349868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/008/SRR7349868/SRR7349868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/008/SRR7349868/SRR7349868_2.fastq.gz							5549888521	7c8d9fc4a4f1acef4ccb5249ac604ef5	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/008/SRR7349868	fasp.sra.ebi.ac.uk:/vol1/srr/SRR734/008/SRR7349868	ftp.sra.ebi.ac.uk/vol1/srr/SRR734/008/SRR7349868				GSM3192734		CD8_6		2018-06-26
